frame,side weight,sensitivity,threshold,buf size,gamma,goal
689,6.0,3.0,5.0,20,0.96,0
1046,6.0,3.0,5.0,16,0.97,0
316,10.0,3.0,6.0,16,0.98,0
315,8.0,2.5,5.0,20,0.98,0
694,10.0,2.0,7.0,28,0.95,0
314,7.0,3.0,5.0,24,0.95,0
934,8.0,3.0,6.0,32,0.95,0
696,7.0,3.0,5.0,28,0.96,0
314,9.0,3.0,6.0,24,0.95,0
701,9.0,2.5,6.0,24,0.97,0
714,8.0,2.5,5.0,28,0.97,0
711,9.0,3.0,5.0,32,0.95,0
1631,10.0,2.5,5.0,16,0.99,1
315,8.0,2.5,7.0,24,0.97,0
320,10.0,3.0,7.0,32,0.95,0
737,9.0,2.5,7.0,28,0.96,0
908,7.0,3.0,6.0,28,0.95,0
703,9.0,3.0,6.0,32,0.95,0
770,6.0,3.0,5.0,32,0.95,0
315,7.0,2.5,7.0,24,0.97,0
776,8.0,2.5,5.0,24,0.98,0
809,6.0,3.0,5.0,24,0.98,0
313,6.0,3.0,5.0,20,0.95,0
313,10.0,3.0,6.0,24,0.95,0
722,9.0,2.5,5.0,28,0.97,0
314,8.0,3.0,6.0,20,0.97,0
723,7.0,2.5,7.0,32,0.95,0
315,7.0,2.5,5.0,20,0.98,0
742,10.0,2.5,7.0,28,0.96,0
735,8.0,2.5,7.0,28,0.96,0
317,7.0,3.0,5.0,28,0.97,0
314,10.0,2.5,7.0,28,0.95,0
724,7.0,3.0,5.0,24,0.98,0
316,10.0,3.0,5.0,20,0.95,0
314,9.0,3.0,6.0,20,0.97,0
723,7.0,2.5,7.0,28,0.96,0
318,10.0,2.5,7.0,24,0.97,0
318,6.0,3.0,5.0,32,0.96,0
732,6.0,2.5,7.0,28,0.96,0
765,8.0,3.0,5.0,28,0.97,0
318,9.0,3.0,5.0,32,0.96,0
765,6.0,2.5,6.0,28,0.96,0
717,6.0,2.5,5.0,28,0.97,0
318,6.0,3.0,6.0,32,0.96,0
760,10.0,2.5,7.0,32,0.95,0
324,10.0,2.0,7.0,24,0.97,0
194,10.0,3.0,6.0,20,0.99,0
748,8.0,2.5,7.0,20,0.98,0
346,8.0,2.5,7.0,32,0.96,0
702,6.0,3.0,5.0,28,0.95,0
755,6.0,3.0,6.0,28,0.95,0
764,8.0,3.0,5.0,28,0.95,0
753,7.0,2.5,5.0,28,0.97,0
696,7.0,3.0,7.0,32,0.95,0
864,9.0,3.0,6.0,32,0.96,0
323,9.0,2.5,5.0,24,0.99,0
315,8.0,3.0,5.0,24,0.96,0
765,8.0,2.5,6.0,24,0.98,0
716,9.0,3.0,7.0,32,0.95,0
714,6.0,3.0,7.0,28,0.95,0
694,9.0,2.0,7.0,32,0.95,0
695,6.0,2.5,7.0,20,0.99,0
743,8.0,3.0,6.0,28,0.97,0
317,7.0,3.0,6.0,28,0.97,0
696,7.0,2.5,7.0,20,0.99,0
313,7.0,2.5,6.0,24,0.96,0
339,7.0,2.5,5.0,28,0.98,0
762,10.0,2.5,6.0,28,0.96,0
350,9.0,2.0,7.0,28,0.97,0
350,10.0,2.5,7.0,32,0.96,0
213,7.0,3.0,5.0,28,0.98,0
700,6.0,2.5,6.0,28,0.98,0
346,7.0,2.5,7.0,32,0.96,0
749,6.0,2.0,7.0,24,0.98,0
702,6.0,3.0,6.0,32,0.95,0
766,9.0,2.5,6.0,28,0.96,0
703,8.0,3.0,7.0,28,0.96,0
703,7.0,3.0,7.0,28,0.96,0
314,10.0,2.5,6.0,24,0.96,0
346,6.0,2.5,5.0,28,0.98,0
764,7.0,2.5,6.0,28,0.96,0
367,7.0,3.0,6.0,28,0.98,0
764,8.0,2.5,6.0,28,0.96,0
769,6.0,2.0,7.0,28,0.97,0
744,8.0,3.0,5.0,28,0.98,0
351,6.0,2.5,7.0,32,0.96,0
709,10.0,2.5,7.0,24,0.98,0
771,9.0,2.5,6.0,24,0.98,0
215,6.0,2.0,7.0,32,0.96,0
866,10.0,3.0,6.0,32,0.96,0
958,7.0,2.5,7.0,24,0.98,0
318,10.0,3.0,5.0,32,0.96,0
317,10.0,3.0,6.0,28,0.97,0
317,10.0,3.0,5.0,28,0.97,0
343,7.0,2.0,7.0,32,0.96,0
709,9.0,3.0,6.0,28,0.96,0
848,8.0,3.0,6.0,32,0.96,0
946,9.0,3.0,6.0,28,0.97,0
317,6.0,3.0,6.0,28,0.97,0
194,7.0,2.5,5.0,32,0.98,0
771,9.0,3.0,5.0,28,0.97,0
735,8.0,2.5,7.0,28,0.97,0
701,10.0,3.0,7.0,28,0.96,0
704,10.0,3.0,5.0,32,0.95,0
759,7.0,2.5,6.0,24,0.98,0
743,6.0,2.5,7.0,28,0.97,0
344,9.0,2.5,7.0,28,0.97,0
322,10.0,3.0,5.0,24,0.99,0
195,6.0,2.5,5.0,32,0.98,0
670,7.0,2.5,7.0,28,0.98,0
746,9.0,2.5,7.0,32,0.96,0
212,8.0,3.0,6.0,28,0.98,0
344,10.0,2.5,7.0,28,0.97,0
340,8.0,2.5,5.0,28,0.98,0
700,6.0,3.0,5.0,28,0.96,0
344,7.0,2.5,7.0,28,0.97,0
340,9.0,2.5,5.0,28,0.98,0
195,7.0,3.0,5.0,24,0.99,0
710,8.0,3.0,6.0,28,0.96,0
343,8.0,2.0,7.0,32,0.96,0
939,6.0,2.5,7.0,24,0.99,0
702,7.0,3.0,6.0,28,0.96,0
695,9.0,3.0,7.0,28,0.97,0
